32000	1336.60	1.83	0.008	21.74719	1.49413	0.000302
10500	1350.67	6.52	0.024	13.17304	2.15178	0.000918
9200	1353.75	8.01	0.028	13.23923	2.37689	0.001038
1000	3420.95	1972.54	0.221	1112.91699	1097.83264	0.008602
400	6939.00	5470.86	0.380	3209.78540	3169.07861	0.029034
350	7685.84	6232.07	0.393	3588.98218	3551.92798	0.031825
300	8421.30	6990.46	0.409	4068.98462	4027.69922	0.032100
250	9650.91	8229.20	0.418	4762.25537	4721.79492	0.033174
200	11504.85	10089.27	0.422	6056.57666	6013.69385	0.031155
180	12664.41	11246.73	0.422	6796.65234	6755.19824	0.033640
160	13369.01	11950.97	0.427	7216.98779	7176.43311	0.033075
150	14064.39	12649.58	0.426	7764.96387	7708.46777	0.029046
100	16764.18	15361.69	0.431	9267.74121	9223.56543	0.032578
90	17422.02	16011.03	0.432	9731.29688	9679.38867	0.032368
80	18003.81	16599.23	0.433	10103.98633	10068.53711	0.034429
70	18823.66	17418.27	0.430	10522.70215	10477.53613	0.034804
50	20262.22	18852.33	0.429	11466.74414	11424.86523	0.032982
