32000	589.77	0.89	0.008	5.10494	1.38628	0.000371
10500	593.25	2.14	0.025	7.32341	1.27742	0.001169
9200	595.94	2.50	0.028	11.83395	1.59916	0.001573
1000	2036.41	1405.41	0.241	807.70831	800.89026	0.009542
400	1576.97	909.72	0.532	515.02740	504.32013	0.020441
350	1741.48	1076.85	0.586	620.69653	605.59949	0.020440
300	1940.31	1275.89	0.655	720.32788	708.42316	0.027705
250	2027.46	1361.19	0.742	779.11475	763.57001	0.040050
200	2154.10	1488.89	0.857	830.78174	816.07941	0.065313
180	2355.20	1686.18	0.901	888.33154	873.90826	0.074811
160	2740.16	2070.13	0.942	1159.49036	1137.45032	0.080461
150	2946.58	2274.87	0.946	1254.30017	1229.57520	0.082426
100	4781.25	4107.70	0.995	2419.29614	2396.63086	0.082497
90	5110.38	4437.46	1.005	2692.71802	2675.24878	0.087098
80	5608.39	4932.99	1.016	2936.06274	2912.83618	0.094309
70	6096.39	5422.10	1.028	3238.12891	3213.58618	0.101842
50	7144.48	6471.88	1.025	3894.84106	3876.08105	0.090984
