32000	393.65	0.42	0.008	5.14667	0.75988	0.000362
10500	393.39	1.11	0.025	5.50798	1.43944	0.001310
9200	393.68	1.22	0.028	5.46417	1.46777	0.001489
1000	1378.82	967.83	0.247	572.85028	574.06415	0.007631
400	1160.76	714.93	0.561	411.77780	409.32248	0.009894
350	1085.57	633.53	0.634	358.98306	351.45963	0.015521
300	1078.51	613.72	0.723	311.40256	304.76813	0.028272
250	1383.70	904.00	0.819	444.28290	436.54703	0.040077
200	2066.54	1582.51	0.921	902.68555	890.60022	0.049275
180	2300.42	1816.46	0.966	999.30646	988.64819	0.062148
160	2501.74	2019.11	0.981	1151.03003	1139.52539	0.064238
150	2696.03	2210.82	1.002	1295.42773	1281.72363	0.058852
100	3420.81	2951.04	1.070	1755.24512	1738.57178	0.067921
90	3677.24	3207.91	1.077	1901.70361	1885.97595	0.061699
80	3918.50	3455.07	1.089	2050.60742	2039.92297	0.074888
70	4237.54	3776.53	1.108	2251.10181	2237.96606	0.075147
50	5359.40	4901.30	1.113	2987.29541	2972.94336	0.070141
