32000	320.20	0.04	0.008	3.85443	0.07791	0.000293
10500	320.48	0.08	0.025	3.83647	0.07710	0.000889
9200	321.80	0.11	0.028	4.63942	0.18888	0.000999
1000	328.20	1.29	0.256	2.36289	0.21459	0.006691
400	345.73	8.73	0.650	3.57277	1.18811	0.012436
350	350.17	12.06	0.729	5.40464	2.12063	0.015816
300	357.72	17.63	0.848	8.11606	2.05794	0.017374
250	378.71	32.20	1.012	9.20389	2.97008	0.022481
200	435.55	81.70	1.266	21.50037	14.35133	0.068471
180	495.47	137.67	1.384	28.56326	20.78345	0.076001
160	670.68	309.71	1.541	112.32475	100.04319	0.111862
150	774.48	415.16	1.580	191.18903	181.58649	0.120176
100	1666.47	1315.48	1.773	755.49042	745.82831	0.142556
90	1825.83	1480.85	1.803	864.18408	855.99121	0.156199
80	1946.04	1606.16	1.824	935.84857	926.97876	0.166716
70	2012.95	1680.15	1.863	985.99359	977.78119	0.156405
50	2639.10	2315.53	1.861	1376.20471	1368.51526	0.142183
