32000	915.95	1.37	0.035	14.61330	3.77650	0.010085
10500	916.36	2.25	0.107	16.53782	5.27950	0.029118
9200	919.15	2.07	0.121	12.54228	4.25976	0.031136
1000	1009.67	65.28	1.022	62.55484	9.90817	0.023860
400	1476.52	542.45	2.111	346.68182	279.67844	0.305597
350	1622.84	699.61	2.226	455.15860	386.48892	0.335141
300	1796.35	876.22	2.310	541.50354	485.96033	0.374897
250	1945.14	1039.78	2.405	667.72534	607.08673	0.396930
200	2109.50	1221.55	2.426	815.36377	751.18475	0.380925
180	2218.27	1337.28	2.453	859.93573	799.29199	0.399010
160	2278.45	1408.02	2.471	921.51263	857.32574	0.395496
150	2349.97	1481.76	2.498	960.11163	899.99487	0.410782
100	2829.87	1970.05	2.488	1276.53101	1215.00488	0.405433
90	2967.80	2112.87	2.488	1376.77710	1313.81592	0.406756
80	3125.70	2273.77	2.526	1464.72412	1405.77686	0.436995
70	3227.84	2375.94	2.557	1558.60046	1490.39270	0.438621
50	3579.70	2733.03	2.520	1770.51660	1709.39319	0.414219
