32000	149.49	0.04	0.002	2.50758	0.03948	0.000036
10500	149.30	0.07	0.006	3.17560	0.04976	0.000121
9200	149.26	0.08	0.007	2.72053	0.04919	0.000147
1000	150.29	1.02	0.064	1.51713	0.12139	0.001342
400	156.16	3.94	0.161	1.12144	0.34164	0.002918
350	158.33	5.33	0.184	1.04633	0.53844	0.003723
300	162.52	7.86	0.214	2.22314	1.59239	0.003912
250	171.65	15.22	0.256	3.94890	3.42557	0.005088
200	494.18	333.95	0.316	183.01842	183.40921	0.007659
180	639.27	477.00	0.349	266.96927	267.00562	0.007543
160	728.37	563.40	0.389	313.78915	313.82288	0.007586
150	668.25	502.41	0.411	284.23459	284.99820	0.006596
100	1068.05	889.42	0.575	501.56079	501.98456	0.015328
90	1372.01	1190.33	0.617	662.53308	662.87744	0.022067
80	1813.39	1629.50	0.654	888.82062	888.59454	0.021748
70	2455.00	2268.23	0.708	1316.33459	1314.29651	0.015161
50	3924.30	3733.42	0.779	2193.63892	2192.25049	0.022366
