32000	273.00	0.05	0.008	1.85569	0.08955	0.000410
10500	273.01	0.09	0.025	1.55328	0.08861	0.001217
9200	273.75	0.14	0.028	2.47385	0.21931	0.001128
1000	277.93	1.05	0.255	2.41787	0.32563	0.007272
400	289.11	5.55	0.642	5.11339	0.61552	0.011996
350	294.84	8.28	0.742	2.28362	0.97296	0.015347
300	299.36	12.17	0.849	5.06854	1.43605	0.015582
250	310.16	19.29	1.010	4.86029	2.77483	0.033176
200	344.96	47.32	1.279	10.90256	5.99105	0.050561
180	372.31	71.70	1.399	13.84048	9.05689	0.056041
160	435.88	133.64	1.558	44.47757	38.62756	0.091284
150	529.22	223.82	1.654	79.29369	72.97105	0.100246
100	1152.27	850.41	1.981	495.28448	487.49033	0.145915
90	1288.06	988.06	2.045	561.53876	553.65125	0.169160
80	1412.28	1114.97	2.097	648.92499	639.64825	0.160937
70	1541.47	1248.52	2.138	738.01666	730.29730	0.162146
50	2008.97	1723.21	2.196	1005.88013	999.32874	0.183773
