32000	1358.53	0.58	0.008	11.11038	0.63242	0.000347
10500	1377.27	2.12	0.025	9.49184	0.86581	0.000990
9200	1377.16	2.36	0.028	10.18634	1.30870	0.000964
1000	1734.71	243.92	0.255	49.72675	34.77453	0.007943
400	6998.73	5515.22	0.418	3229.25000	3187.71680	0.031332
350	7749.37	6288.92	0.427	3660.43286	3613.37573	0.032159
300	8629.57	7193.08	0.437	4162.49414	4126.60352	0.033576
250	9923.61	8498.40	0.444	5055.84570	5006.88965	0.036047
200	11899.13	10479.90	0.448	6338.75195	6296.79883	0.036883
180	12726.30	11300.73	0.448	6779.93311	6741.21289	0.037157
160	13813.27	12397.09	0.449	7494.67627	7450.70605	0.035577
150	13953.44	12537.28	0.452	7658.75586	7613.14600	0.037895
100	16440.20	15028.97	0.452	9151.01855	9105.07227	0.029981
90	17333.80	15926.20	0.449	9742.45996	9693.97070	0.032578
80	17914.88	16499.26	0.449	10066.88965	10021.73242	0.034061
70	18454.35	17039.75	0.455	10283.67285	10243.92383	0.039114
50	19382.39	17969.83	0.456	10916.83301	10874.61719	0.038243
