32000	664.91	0.20	0.035	9.11817	0.56148	0.009702
10500	669.53	0.32	0.107	8.92917	0.76682	0.028019
9200	662.36	0.30	0.122	6.36235	0.72403	0.027854
1000	671.25	5.01	1.029	15.93345	3.21754	0.071470
400	740.34	62.40	2.472	63.19750	11.89523	0.281930
350	791.69	111.87	2.772	85.49413	28.23043	0.367286
300	925.94	247.29	3.125	163.87274	103.09288	0.478046
250	1122.19	457.49	3.342	290.07040	236.06345	0.549792
200	1277.49	636.22	3.497	427.47055	375.36606	0.566914
180	1341.25	715.55	3.547	486.21585	433.51089	0.570695
160	1398.26	785.19	3.619	524.40808	474.63876	0.603474
150	1420.45	813.48	3.619	552.15790	500.80603	0.597789
100	1491.11	938.03	3.714	629.84955	584.62115	0.580828
90	1530.51	991.23	3.731	656.50165	613.93610	0.598284
80	1538.61	1015.84	3.803	651.56677	612.84448	0.626722
70	1551.31	1038.54	3.770	669.12445	631.35150	0.578385
50	1751.83	1260.89	3.809	806.82086	769.44617	0.596556
