32000	410.81	0.30	0.008	4.30521	0.62526	0.000345
10500	410.23	0.33	0.025	5.92951	0.40461	0.001465
9200	411.99	0.47	0.028	4.46648	0.52226	0.001228
1000	427.17	5.51	0.259	5.69849	1.12462	0.010058
400	514.26	58.94	0.640	16.07483	9.32011	0.013929
350	568.12	99.42	0.720	21.47115	12.09349	0.022224
300	741.95	263.81	0.831	77.65260	66.21011	0.031634
250	1423.36	930.49	0.933	436.23318	424.84503	0.063332
200	2278.73	1789.54	1.002	990.89478	981.32086	0.064087
180	2514.17	2026.84	1.019	1188.47363	1177.51453	0.062643
160	2747.40	2265.60	1.040	1318.37573	1303.66260	0.066862
150	2875.57	2391.67	1.055	1387.23877	1377.80310	0.069540
100	3686.19	3220.43	1.099	1935.33948	1921.42615	0.069332
90	3853.13	3389.91	1.116	2044.63049	2027.75549	0.065991
80	4155.71	3699.12	1.142	2211.75977	2197.00977	0.077070
70	4397.03	3941.93	1.148	2399.66333	2383.11255	0.064977
50	5613.63	5158.22	1.150	3150.07007	3137.05103	0.077011
