32000	380.25	1.33	0.036	10.38691	4.15069	0.011142
10500	381.37	1.36	0.106	9.72751	4.09204	0.029670
9200	382.24	1.40	0.122	7.31740	4.18472	0.034444
1000	387.43	4.61	1.064	7.44527	6.23213	0.145431
400	446.92	45.94	2.579	24.27703	8.96441	0.146078
350	483.08	76.31	2.872	36.51423	16.55847	0.206877
300	586.51	174.99	3.300	75.12811	48.07904	0.343939
250	767.36	361.32	3.590	190.98567	164.77776	0.426187
200	978.15	577.80	3.742	354.67969	330.42960	0.440961
180	1011.62	620.55	3.812	391.51852	367.31091	0.435754
160	1062.76	677.03	3.906	425.53595	402.14700	0.495895
150	1085.28	703.92	3.917	440.25101	417.37241	0.502403
100	1141.02	788.80	4.102	507.13574	486.77652	0.498589
90	1133.56	789.37	4.167	504.49393	482.98056	0.512266
80	1152.51	815.97	4.182	524.35657	501.90958	0.489968
70	1175.93	847.40	4.228	529.98199	510.31955	0.538309
50	1250.49	938.58	4.286	591.16956	572.61249	0.500300
