32000	370.19	5.90	0.035	24.65404	18.20504	0.010159
10500	367.59	7.14	0.106	28.25603	20.55882	0.028364
9200	370.36	5.31	0.122	21.47018	14.30613	0.032043
1000	875.42	499.12	0.952	307.85110	304.35730	0.117124
400	523.32	125.78	2.169	56.56590	49.66783	0.082028
350	522.81	123.90	2.428	61.12851	48.20842	0.122055
300	559.01	155.69	2.802	68.32217	46.24502	0.202630
250	686.28	280.96	3.109	142.74940	121.37273	0.291108
200	884.04	482.27	3.441	280.88647	260.22961	0.384572
180	950.64	557.07	3.561	337.96268	315.03494	0.415869
160	1004.45	613.22	3.641	369.56863	348.73837	0.447225
150	1034.19	646.82	3.691	399.83405	375.78415	0.430328
100	1107.00	746.32	3.930	477.91232	453.81815	0.472993
90	1109.50	754.42	3.984	477.27643	455.74588	0.488899
80	1126.12	778.86	4.037	490.70682	469.28253	0.509931
70	1150.00	811.07	4.052	514.06671	492.63293	0.480452
50	1250.47	926.36	4.151	584.74939	563.98187	0.501858
